word,pronunciation,difficulty,categories,definition,examples,usage_notes,collocations
nature,/ˈneɪtʃɚ/,intermediate,"[""Everyday Conversation"", ""Nature"", ""Health""]","The phenomena of the physical world collectively, including plants, animals, the landscape, and other features and products of the earth, as opposed to humans or human creations","[""She loves being in nature."", ""The article discussed the love nature in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'love nature' and 'nature reserve'.","[""love nature"", ""nature reserve""]"
navy,/ˈneɪvi/,beginner,"[""Nature"", ""Everyday Conversation""]",The branch of a nation's armed services that conducts military operations at sea,"[""He joined the navy."", ""The article discussed the join the navy in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'join the navy' and 'navy officer'.","[""join the navy"", ""navy officer""]"
near,/ˈnɪɹ/,intermediate,"[""Everyday Conversation"", ""Academic""]",At or to a short distance away; close to,"[""She lives near the school."", ""The word 'near' is common in everyday phrases such as 'live near'.""]",Commonly used as a verb. Choose the tense and object pattern required by the context; phrasal-verb particles should stay with the verb. Common combinations include 'live near' and 'near the school'.,"[""live near"", ""near the school""]"
nearby,/ˈnɪɹˈbaɪ/,intermediate,"[""Food & Dining"", ""Everyday Conversation""]",Not far away; close by,"[""There is a park nearby."", ""It was a nearby restaurant that everyone noticed.""]",Commonly used as an adjective. It can modify a noun and may also follow a linking verb when the meaning permits. Common combinations include 'park nearby' and 'nearby restaurant'.,"[""park nearby"", ""nearby restaurant""]"
nearly,/ˈnɪɹli/,beginner,"[""Everyday Conversation""]",Very close to; almost,"[""He nearly missed the bus."", ""It was a nearly missed that everyone noticed.""]",Commonly used as an adjective. It can modify a noun and may also follow a linking verb when the meaning permits. Common combinations include 'nearly missed' and 'nearly done'.,"[""nearly missed"", ""nearly done""]"
neat,/ˈnit/,beginner,"[""Everyday Conversation""]","Arranged in an orderly, tidy way","[""His room is always neat."", ""The article discussed the neat and tidy in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'neat and tidy' and 'keep neat'.","[""neat and tidy"", ""keep neat""]"
neatly,/ˈnitli/,beginner,"[""Everyday Conversation""]",In a neat way,"[""She writes neatly."", ""She handled the situation neatly.""]",Commonly used as a verb. Choose the tense and object pattern required by the context; phrasal-verb particles should stay with the verb. Common combinations include 'write neatly' and 'dress neatly'.,"[""write neatly"", ""dress neatly""]"
necessary,/ˈnɛsəˌsɛɹi/,intermediate,"[""Everyday Conversation""]","Required to be done, achieved, or present; needed; essential","[""It's necessary to wear a helmet."", ""It was a necessary for that everyone noticed.""]",Commonly used as an adjective. It can modify a noun and may also follow a linking verb when the meaning permits. Common combinations include 'necessary for' and 'absolutely necessary'.,"[""necessary for"", ""absolutely necessary""]"
neck,/ˈnɛk/,intermediate,"[""Everyday Conversation"", ""Health"", ""Nature""]",The part of a person's or animal's body connecting the head to the rest of the body,"[""He has a stiff neck."", ""The article discussed the stiff neck in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'stiff neck' and 'neck pain'.","[""stiff neck"", ""neck pain""]"
need,/ˈnid/,beginner,"[""Everyday Conversation""]",Require (something) because it is essential or very important,"[""I need some help."", ""Please need help before you continue.""]",Used as both a noun and a verb; the surrounding grammar shows which meaning is intended. Common combinations include 'need help' and 'need to'.,"[""need help"", ""need to""]"
needle,/ˈnidəl/,beginner,"[""Everyday Conversation""]","A very fine, slender piece of metal with a point at one end and a hole (or eye) for thread at the other, used in sewing","[""She threaded the needle."", ""The article discussed the thread the needle in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'thread the needle' and 'sewing needle'.","[""thread the needle"", ""sewing needle""]"
negative,/ˈnɛɡətɪv/,intermediate,"[""Everyday Conversation""]",Consisting in or characterized by the absence rather than the presence of distinguishing features,"[""He had a negative attitude."", ""It was a negative attitude that everyone noticed.""]",Commonly used as an adjective. It can modify a noun and may also follow a linking verb when the meaning permits. Common combinations include 'negative attitude' and 'negative result'.,"[""negative attitude"", ""negative result""]"
negotiate,/nəˈɡoʊʃiˌeɪt/,intermediate,"[""Everyday Conversation""]",Obtain or bring about by discussion,"[""They are trying to negotiate a deal."", ""Please negotiate a deal before you continue.""]",Commonly used as a verb. Choose the tense and object pattern required by the context; phrasal-verb particles should stay with the verb. Common combinations include 'negotiate a deal' and 'negotiate terms'.,"[""negotiate a deal"", ""negotiate terms""]"
neighbor,/ˈneɪbɚ/,intermediate,"[""Everyday Conversation""]",A person living near or next door to the speaker or person referred to,"[""Her neighbor is very friendly."", ""The article discussed the friendly neighbor in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'friendly neighbor' and 'next-door neighbor'.","[""friendly neighbor"", ""next-door neighbor""]"
neither,/ˈniðɚ/,beginner,"[""Everyday Conversation""]",Not the one nor the other of two people or things; not either,"[""Neither of them knew the answer."", ""The word 'neither' is very common in everyday English.""]",Commonly used as an adjective. It can modify a noun and may also follow a linking verb when the meaning permits. Common combinations include 'neither of' and 'neither one'.,"[""neither of"", ""neither one""]"
nerve,/ˈnɝv/,intermediate,"[""Health""]","A whitish fiber or bundle of fibers in the body that transmits impulses of sensation to the brain or spinal cord, and impulses from these to the muscles and organs","[""He damaged a nerve in his hand."", ""The article discussed the nerve damage in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'nerve damage' and 'nerve cell'.","[""nerve damage"", ""nerve cell""]"
nervous,/ˈnɝvəs/,intermediate,"[""Everyday Conversation""]",Easily agitated or alarmed,"[""She felt nervous before the exam."", ""She began to feel nervous after the conversation.""]",Commonly used as an adjective. It can modify a noun and may also follow a linking verb when the meaning permits. Common combinations include 'feel nervous' and 'nervous about'.,"[""feel nervous"", ""nervous about""]"
